Date,workoutId,exerciseId,singleSetId,exerciseName,reps,weight,fake_user_id
2020-01-08,3MvAbPaySg,mnwUcsbS9T,Bdwumwmw57,Barbell Bench Press,10,102.05840462301894,fake_id_550
2019-11-25,qB88zwh67o,G1mxtZtEs5,fo7D6jTwJR,Back Squat,5,138.3458373778701,fake_id_617
2019-09-04,2YScez9BBw,G1mxtZtEs5,ZBtFNxZA9z,Back Squat,4,92.98654643430615,fake_id_501
2020-07-18,1pjHHZCApd,G1mxtZtEs5,HwqinMQ3cA,Back Squat,10,55.0,fake_id_596
2020-01-16,DyAByAL02g,mnwUcsbS9T,1voAoUBr3H,Barbell Bench Press,6,52.16318458509857,fake_id_504
2019-12-28,pJIDom0n2u,6REm9Tfqpa,yJAv6JrZLD,Dumbbell Row,15,14.0,fake_id_585
2020-07-13,0pwLOMRLVd,mnwUcsbS9T,dOYHYtiSFg,Barbell Bench Press,3,102.05840462301894,fake_id_502
2019-10-14,MIBlnLPss8,6REm9Tfqpa,WFHM6z1AyE,Dumbbell Row,5,13.607787283069193,fake_id_564
2020-07-21,Jab1bSDKWm,mvkMgAdecH,9IuaKthwHr,Dumbbell Shoulder Press,15,15.87575183024739,fake_id_586
2020-05-29,nWuebeywMp,h85ZOw37Wc,CRRkktxjLG,Dumbbell Bench Press,10,5.443114913227677,fake_id_522
2020-06-12,rUjxuy3KhJ,ZAIuKpHvue,JhcFv3OZUR,Dumbbell Lunge,10,1.0,fake_id_585
2019-12-20,GLbcobdfKB,52vo7F7CLd,FzczLFemoC,Close-Grip Bench Press,10,30.0,fake_id_581
2019-08-15,CPi59tIIE4,mnwUcsbS9T,CwO37hAycs,Barbell Bench Press,4,83.91468824559335,fake_id_501
2019-10-29,UtUG3dgMBz,G1mxtZtEs5,y1hbXjLwlF,Back Squat,8,38.55539730202938,fake_id_504
2019-08-15,CPi59tIIE4,h85ZOw37Wc,3i7aUoLXcs,Dumbbell Bench Press,10,18.14371637742559,fake_id_501
2020-07-23,cLEzUrufgv,6REm9Tfqpa,3RH8DctPjc,Dumbbell Row,13,13.607787283069193,fake_id_568
2020-02-04,7iv9GjXw3H,h85ZOw37Wc,xE7oCRakk4,Dumbbell Bench Press,8,27.215574566138386,fake_id_525
2020-01-24,gaLFw8aXB9,mnwUcsbS9T,LM9GDizi17,Barbell Bench Press,4,72.57486550970236,fake_id_533
2020-07-04,NP8WzHXJwp,dXqYJgUYO6,lHtBgWXEHl,Deadlift,5,79.37875915123695,fake_id_515
2019-12-13,XFj8OnvZBH,mnwUcsbS9T,JxSZRopOjj,Barbell Bench Press,4,52.16318458509857,fake_id_520
2019-10-12,zUd0A4TFHh,6REm9Tfqpa,eEXAXBRAFN,Dumbbell Row,4,20.0,fake_id_505
2019-09-23,gSfbcIkVdc,mnwUcsbS9T,Mb6H58ZTGg,Barbell Bench Press,8,36.28743275485118,fake_id_506
2020-01-10,Sqm8LJPtH1,mnwUcsbS9T,fTmM8qjfEx,Barbell Bench Press,13,70.30690096252415,fake_id_524
2019-10-17,EQM88Av1y6,bOhZg3HbGM,DX2sLmqOPl,Dumbbell Bent Over Row,15,3.628743275485118,fake_id_595
2020-08-05,IrRG9wMaX6,G1mxtZtEs5,1arnsOrJ4i,Back Squat,8,83.91468824559335,fake_id_517
2020-02-29,Fi3TTTGM9g,mnwUcsbS9T,1vIZtCZEBI,Barbell Bench Press,6,61.235042773811365,fake_id_513
2019-09-05,c2WljDKvrH,mnwUcsbS9T,X6tquT8QjD,Barbell Bench Press,5,61.235042773811365,fake_id_532
2019-10-17,7ouLbIy5Vx,mvkMgAdecH,uXpn6aVJaI,Dumbbell Shoulder Press,15,6.8038936415345965,fake_id_522
2020-07-16,BLBoajeEyJ,h85ZOw37Wc,Gh0w878MYd,Dumbbell Bench Press,2,22.67964547178199,fake_id_538
2020-01-23,k9EeGnRVcx,6REm9Tfqpa,dKfllpkIFh,Dumbbell Row,7,40.82336184920758,fake_id_524
2020-03-20,aUerHNFAJn,h85ZOw37Wc,2OCrDeEAXA,Dumbbell Bench Press,8,9.071858188712795,fake_id_561
2019-12-02,Qlr7a1C2xH,G1mxtZtEs5,3cHlj5vX9O,Back Squat,10,40.82336184920758,fake_id_583
2019-08-26,kGOk4GDCwz,dXqYJgUYO6,1gCkvGWQLu,Deadlift,10,43.091326396385774,fake_id_504
2019-08-14,LaUezEMRsi,dXqYJgUYO6,flWElGxoUR,Deadlift,5,54.43114913227677,fake_id_501
2020-01-09,HrZPqWlWDH,mvkMgAdecH,S9KuXbIRtm,Dumbbell Shoulder Press,15,3.628743275485118,fake_id_595
2019-10-01,vFCVSEqrKo,6REm9Tfqpa,85dkhhcRUc,Dumbbell Row,10,15.0,fake_id_505
2019-12-08,zFUsKpJ14q,mnwUcsbS9T,Jfb0gIyeUx,Barbell Bench Press,4,102.05840462301894,fake_id_586
2019-12-13,CnEKWe56i2,h85ZOw37Wc,krVXzRz5S5,Dumbbell Bench Press,8,18.14371637742559,fake_id_542
2020-04-17,cdYoQ2T6nh,h85ZOw37Wc,isXjGyFoCz,Dumbbell Bench Press,6,18.14371637742559,fake_id_587
2020-07-24,lLKW4FC54E,52vo7F7CLd,MhAjNKBShD,Close-Grip Bench Press,8,61.235042773811365,fake_id_517
2019-11-19,Ez56aLaXg8,h85ZOw37Wc,LFCqOoj0km,Dumbbell Bench Press,8,20.41168092460379,fake_id_538
2020-02-10,9NTkE2rd2Y,dXqYJgUYO6,vN9wisqeLB,Deadlift,8,47.62725549074217,fake_id_569
2019-09-10,xITFoX5zUe,h85ZOw37Wc,eNQAO6wCKq,Dumbbell Bench Press,12,11.339822735890994,fake_id_530
2019-08-15,NmjLmO9BMr,mnwUcsbS9T,ACWD4EJCYA,Barbell Bench Press,8,63.50300732098956,fake_id_617
2019-11-16,6VNC9CBiaO,6REm9Tfqpa,JfOHm4Vca1,Dumbbell Row,6,30.0,fake_id_597
2019-09-17,APdSvxOn5M,ZAIuKpHvue,sDF8qVCPPJ,Dumbbell Lunge,8,9.071858188712795,fake_id_533
2019-09-19,AeyvLK2U43,mnwUcsbS9T,Oj5BQl2Lda,Barbell Bench Press,5,110.0,fake_id_596
2020-05-23,gWVdX4G4lm,6REm9Tfqpa,jwbmYOyAHi,Dumbbell Row,15,13.607787283069193,fake_id_587
2019-12-17,VjiLsPXJjV,h85ZOw37Wc,6WVbhxvjAw,Dumbbell Bench Press,4,18.14371637742559,fake_id_568
2020-03-14,6fwoQbwM5U,ZAIuKpHvue,yIC6obcch9,Dumbbell Lunge,12,6.8038936415345965,fake_id_622
2019-12-23,jIvpZLoJts,mvkMgAdecH,07WCshXi4F,Dumbbell Shoulder Press,10,13.607787283069193,fake_id_548
2020-07-15,NlhiKGZmHE,mnwUcsbS9T,RbgsEo0VBw,Barbell Bench Press,6,88.45061733994974,fake_id_534
2019-09-19,g1JDTHFV3u,dXqYJgUYO6,PzxHvo6iok,Deadlift,10,61.235042773811365,fake_id_586
2020-02-19,4MM1tRfI75,h85ZOw37Wc,c8AiR0Ob9n,Dumbbell Bench Press,12,29.483539113316585,fake_id_562
2019-11-19,LMRQTDymyp,mvkMgAdecH,4hQfCDL3zc,Dumbbell Shoulder Press,8,18.14371637742559,fake_id_534
2019-12-23,8Szctmmjrz,ZAIuKpHvue,0yHDf5X3t5,Dumbbell Lunge,7,7.937875915123695,fake_id_605
2019-10-02,HCasWFQb5T,mnwUcsbS9T,3TI5eDZHZU,Barbell Bench Press,5,70.30690096252415,fake_id_617
2019-11-25,4wOUzaTjAK,mnwUcsbS9T,ToOqBxUKkp,Barbell Bench Press,8,70.30690096252415,fake_id_503
2019-11-29,V33H9xNQDS,mvkMgAdecH,qtFDL2aU4h,Dumbbell Shoulder Press,6,22.67964547178199,fake_id_613
2019-10-01,cwk0GuZ8GE,mnwUcsbS9T,mtXuJHB5NY,Barbell Bench Press,3,74.84283005688056,fake_id_531
2020-03-18,gEA8Jcfjgk,6REm9Tfqpa,w4LIqlYKcj,Dumbbell Row,4,34.01946820767298,fake_id_568
2020-05-02,0Fiv8F59wj,bOhZg3HbGM,JXOasL3dH9,Dumbbell Bent Over Row,10,15.87575183024739,fake_id_560
2019-10-29,AiOUDRAVSW,mnwUcsbS9T,seGq3uS5cm,Barbell Bench Press,10,55.0,fake_id_529
2020-06-24,RAb3yPRCho,h85ZOw37Wc,okyGBeJuIb,Dumbbell Bench Press,10,27.215574566138386,fake_id_600
2019-10-15,wFs7Am4ZaD,mvkMgAdecH,UCSV1foZ8V,Dumbbell Shoulder Press,12,15.87575183024739,fake_id_613
2020-03-18,OsfAWmAUZN,ZAIuKpHvue,cpICnyyX8N,Dumbbell Lunge,6,11.339822735890994,fake_id_537
2020-02-01,Jjhz76KKLx,mvkMgAdecH,gqK1UMzXcv,Dumbbell Shoulder Press,7,11.339822735890994,fake_id_588
2019-09-17,AIm257xbIB,mvkMgAdecH,zUFa05pl7B,Dumbbell Shoulder Press,10,6.8038936415345965,fake_id_578
2020-01-12,VEZphLR184,G1mxtZtEs5,GYnQ3Cx2Ix,Back Squat,8,61.235042773811365,fake_id_501
2019-09-02,S2KGjkvShZ,52vo7F7CLd,erU70RZuQg,Close-Grip Bench Press,6,47.62725549074217,fake_id_531
2020-06-26,ArBQTn2IeS,mnwUcsbS9T,L8XxFc5QlM,Barbell Bench Press,5,88.45061733994974,fake_id_534
2019-12-09,pp17zLSqIu,mvkMgAdecH,E43V4CJo7K,Dumbbell Shoulder Press,20,11.339822735890994,fake_id_612
2019-10-17,HKFe16neGn,dXqYJgUYO6,RGIMpeQ9s0,Deadlift,26,36.28743275485118,fake_id_511
2019-11-30,oMoR66i9v7,mnwUcsbS9T,USQO4PKdQU,Barbell Bench Press,10,60.0,fake_id_505
2020-02-07,ZbBchMXweM,mnwUcsbS9T,BQE5fHfJnl,Barbell Bench Press,7,65.0,fake_id_529
2020-04-21,XiCvbJRrtx,mvkMgAdecH,WEKypFMQ02,Dumbbell Shoulder Press,12,15.87575183024739,fake_id_560
2020-03-30,pUNcxm4wOa,6REm9Tfqpa,QBKmaNafHm,Dumbbell Row,13,13.607787283069193,fake_id_583
2020-01-19,tpkk7JOyan,dXqYJgUYO6,Uc2jp5PiVT,Deadlift,5,120.0,fake_id_596
2019-11-09,L6kuMDqqAr,mnwUcsbS9T,9ObRe6M6OJ,Barbell Bench Press,5,79.37875915123695,fake_id_570
2020-01-05,pwumjhXEpP,mnwUcsbS9T,3vEO9IQjRb,Barbell Bench Press,8,83.91468824559335,fake_id_502
2020-04-08,ksDbhiKZ9q,h85ZOw37Wc,A0BEgggkz1,Dumbbell Bench Press,6,15.422158920811752,fake_id_520
2020-07-07,Y1ytvGj7sU,bOhZg3HbGM,cac3dbBwdX,Dumbbell Bent Over Row,17,4.535929094356398,fake_id_522
2019-09-17,APdSvxOn5M,ZAIuKpHvue,yz9ac2VxE5,Dumbbell Lunge,8,6.8038936415345965,fake_id_533
2019-10-11,lTZH1YsHA4,ZAIuKpHvue,GJZQyVRfyS,Dumbbell Lunge,5,15.87575183024739,fake_id_511
2020-06-22,E5z5ZUOxYu,6REm9Tfqpa,DqClM31KVh,Dumbbell Row,13,20.41168092460379,fake_id_584
2020-06-03,vwctWIxwtB,dXqYJgUYO6,I6TAtyau1c,Deadlift,6,61.235042773811365,fake_id_594
2019-11-12,hAuEXTpZ4m,mvkMgAdecH,laxFzgVsLk,Dumbbell Shoulder Press,8,18.14371637742559,fake_id_613
2019-09-27,Gvh4J1rTfJ,G1mxtZtEs5,raTyulrLhn,Back Squat,10,45.0,fake_id_596
2019-08-27,TH2Ddg7kvi,h85ZOw37Wc,9zFws0fEib,Dumbbell Bench Press,5,23.813627745371086,fake_id_538
2019-09-28,Ff1eGBKMR3,6REm9Tfqpa,1X3TWNLAOa,Dumbbell Row,10,20.41168092460379,fake_id_586
2020-02-15,7tmXyFjuhn,mnwUcsbS9T,KaYErV0v8i,Barbell Bench Press,10,70.30690096252415,fake_id_534
2020-03-06,29VQLhbQaC,G1mxtZtEs5,nHZ86OpCfF,Back Squat,5,102.05840462301894,fake_id_532
2020-04-16,I9whyDFgtm,dXqYJgUYO6,FxpxHSDfsB,Deadlift,5,83.91468824559335,fake_id_525
2019-09-02,j9BwMSYlod,mnwUcsbS9T,CxYUxyWYNg,Barbell Bench Press,12,45.35929094356398,fake_id_564
2020-03-14,kSx74FGXyC,dXqYJgUYO6,x5y7yyd6xB,Deadlift,8,61.235042773811365,fake_id_500
2020-06-30,nTDEEoQH6m,6REm9Tfqpa,09a5kaMqLu,Dumbbell Row,10,9.071858188712795,fake_id_579
2019-10-20,KOBgOMNjtP,mnwUcsbS9T,8TnJZv4vtK,Barbell Bench Press,4,83.91468824559335,fake_id_559
2019-11-25,XvKqZuQb1i,G1mxtZtEs5,Bvu7o2OGu5,Back Squat,12,83.91468824559335,fake_id_509
2020-01-19,3jRdWr08AB,mnwUcsbS9T,WCYLAdpFmB,Barbell Bench Press,5,43.091326396385774,fake_id_506
2019-08-23,bF6ponPtOQ,h85ZOw37Wc,nsnvPeTYwX,Dumbbell Bench Press,12,18.0,fake_id_543
2019-11-23,qTGJM6Tqza,G1mxtZtEs5,W0o6RF5Geu,Back Squat,4,74.84283005688056,fake_id_527
2019-11-05,3KxHSKqNTP,6REm9Tfqpa,ejwn9bXLeB,Dumbbell Row,8,30.0,fake_id_514
2019-08-29,CIb22QnbWH,mnwUcsbS9T,i6VfG6TrfW,Barbell Bench Press,9,70.30690096252415,fake_id_528
2020-02-10,emOpWBQUSE,dXqYJgUYO6,nKrgIUkHyj,Deadlift,5,49.895220037920375,fake_id_564
2019-10-21,Qm8rqPKMvB,h85ZOw37Wc,Yjhu4QfvwG,Dumbbell Bench Press,8,15.87575183024739,fake_id_618
2020-04-21,w9BXVcYRrx,6REm9Tfqpa,5u6mPvm07T,Dumbbell Row,15,13.607787283069193,fake_id_583
2020-07-23,M7DBqFkDin,ZAIuKpHvue,Da57lRESX2,Dumbbell Lunge,9,5.669911367945497,fake_id_520
2019-08-16,iU65tq1PEl,G1mxtZtEs5,VwA0R9Hccn,Back Squat,5,38.55539730202938,fake_id_530
2019-10-17,HKFe16neGn,dXqYJgUYO6,NRjZfENVxC,Deadlift,26,36.28743275485118,fake_id_511
2019-10-17,FH99Lybakp,dXqYJgUYO6,V3qYhUuAei,Deadlift,6,43.091326396385774,fake_id_520
2019-11-01,RjcIt4gR6I,G1mxtZtEs5,sryPDPEXWU,Back Squat,4,49.895220037920375,fake_id_504
2020-02-20,ZhgNKmREbx,6REm9Tfqpa,4Gj6quBY9F,Dumbbell Row,12,11.339822735890994,fake_id_554
2020-04-06,CkXXRR6gOh,6REm9Tfqpa,Yg9RpUvSbU,Dumbbell Row,8,6.350300732098956,fake_id_595
2020-01-11,LrXBRF2zG4,h85ZOw37Wc,OJdti9eb2F,Dumbbell Bench Press,12,11.339822735890994,fake_id_539
2020-02-23,gYAENqMOZP,mvkMgAdecH,c7HC2XSGLu,Dumbbell Shoulder Press,10,11.339822735890994,fake_id_533
2019-11-25,XvKqZuQb1i,ZAIuKpHvue,OUE0EpTz23,Dumbbell Lunge,10,22.67964547178199,fake_id_509
2019-10-16,IBazX534Hf,6REm9Tfqpa,dOipyNhrl8,Dumbbell Row,10,18.14371637742559,fake_id_588
2019-10-30,jf2T9CtnQv,52vo7F7CLd,GlaUqokzCa,Close-Grip Bench Press,4,81.64672369841516,fake_id_516
2019-08-23,WMCfJgKcic,mnwUcsbS9T,sER0XDoWZs,Barbell Bench Press,3,86.18265279277155,fake_id_501
2019-09-14,csdF7ONfMI,mnwUcsbS9T,ApReYXMDBl,Barbell Bench Press,1,92.98654643430615,fake_id_503
2020-06-10,BeS8X6KPWz,bOhZg3HbGM,4tnGMJQapW,Dumbbell Bent Over Row,12,11.339822735890994,fake_id_584
2020-04-14,QmsQnQOqo6,h85ZOw37Wc,mHM3S2HVKu,Dumbbell Bench Press,10,9.071858188712795,fake_id_578
2019-09-27,AAosI6R5Lx,ZAIuKpHvue,AFdeLyYNci,Dumbbell Lunge,6,10.0,fake_id_543
2019-11-29,OxW4ixesxC,dXqYJgUYO6,wyhIA6fqDt,Deadlift,8,102.05840462301894,fake_id_586
2020-06-05,3xVmbudF3a,mvkMgAdecH,gBZVPfyBwt,Dumbbell Shoulder Press,8,27.215574566138386,fake_id_562
2019-10-26,RsABeKJhi4,dXqYJgUYO6,FBODwhXb7K,Deadlift,3,90.0,fake_id_529
2019-10-11,gyqfM5ONmF,h85ZOw37Wc,LERezIuwBa,Dumbbell Bench Press,15,15.87575183024739,fake_id_520
2019-10-05,shA1deTaIb,mnwUcsbS9T,LoTEBPpFTh,Barbell Bench Press,2,52.16318458509857,fake_id_520
2019-09-11,qBaJYMspXK,G1mxtZtEs5,Iez9k94HzB,Back Squat,4,106.59433371737533,fake_id_617
2020-05-22,WRJyAO8oIb,bOhZg3HbGM,WTxEzA0K1X,Dumbbell Bent Over Row,15,14.0,fake_id_585
2019-09-17,lN8ZXFJDCo,G1mxtZtEs5,iH7bKXCiQw,Back Squat,2,49.895220037920375,fake_id_504
2020-01-25,P96XUHnh4P,bOhZg3HbGM,bEydGI6idN,Dumbbell Bent Over Row,9,15.87575183024739,fake_id_622
2020-06-16,SEpsuZVndW,6REm9Tfqpa,eBAdkjm31o,Dumbbell Row,5,18.14371637742559,fake_id_593
2019-11-16,UwwW9Fw1AY,mnwUcsbS9T,Ng1IvFM6NB,Barbell Bench Press,8,47.62725549074217,fake_id_527
2020-05-27,P4GFrdTyee,mnwUcsbS9T,87As5wnacC,Barbell Bench Press,10,29.029946203880943,fake_id_553
2020-02-14,ktCWqnqg0m,bOhZg3HbGM,Y2VZ9wjGAD,Dumbbell Bent Over Row,12,7.937875915123695,fake_id_554
2019-08-16,K3r8urnyUu,6REm9Tfqpa,53OwG4xJaK,Dumbbell Row,10,18.14371637742559,fake_id_615
2020-06-06,sl5Cu8bgb9,6REm9Tfqpa,DrG74biwSh,Dumbbell Row,2,31.75150366049478,fake_id_584
2020-05-20,yGt2ae8mlK,dXqYJgUYO6,j82tgI2FGk,Deadlift,8,58.96707822663317,fake_id_594
2020-07-25,c8Qh54AXOT,dXqYJgUYO6,r9N5KwusHs,Deadlift,10,27.215574566138386,fake_id_621
2020-06-05,useMWbEons,mvkMgAdecH,bp4llgveNH,Dumbbell Shoulder Press,15,3.628743275485118,fake_id_522
2019-09-30,jECC7XEjGv,mnwUcsbS9T,ADSnMZ8Txd,Barbell Bench Press,5,72.57486550970236,fake_id_562
2019-12-09,GcgIipQyGR,h85ZOw37Wc,ayCNh6Xq0U,Dumbbell Bench Press,8,22.67964547178199,fake_id_538
2020-07-27,JXaQJOG3Ir,6REm9Tfqpa,GHJISfpNaM,Dumbbell Row,11,12.473805009480094,fake_id_506
2019-10-01,9Xdv8NyGIs,h85ZOw37Wc,hphBVvLTOY,Dumbbell Bench Press,9,29.483539113316585,fake_id_545
2020-07-07,qczFvI4bMW,mvkMgAdecH,cIIceYDxhH,Dumbbell Shoulder Press,10,27.215574566138386,fake_id_502
2019-12-17,sKFqr2DOAW,52vo7F7CLd,mQ7UwPuDgZ,Close-Grip Bench Press,13,52.16318458509857,fake_id_536
2020-07-03,sCDdIAZkp9,6REm9Tfqpa,CD7WbhULvD,Dumbbell Row,12,15.87575183024739,fake_id_588
2019-12-10,RPgIczq0fw,h85ZOw37Wc,n2DUDa6uky,Dumbbell Bench Press,5,22.67964547178199,fake_id_547
2020-02-09,eFmugHisFB,dXqYJgUYO6,A6Jp3FGO16,Deadlift,8,65.77097186816776,fake_id_511
2020-01-31,wA6cu4N0ie,dXqYJgUYO6,l8HEG1fr8C,Deadlift,6,52.16318458509857,fake_id_518
2020-08-05,n0nXtD7ZvF,dXqYJgUYO6,qrC8Yatwbv,Deadlift,10,43.091326396385774,fake_id_579
2019-08-21,d23VPLkhv6,bOhZg3HbGM,qbbbYerjCX,Dumbbell Bent Over Row,10,4.082336184920758,fake_id_530
2019-10-01,ygaxN83uoe,h85ZOw37Wc,TY8oxbTMCV,Dumbbell Bench Press,11,18.14371637742559,fake_id_501
2020-01-06,HvfDqA5pB9,mnwUcsbS9T,rx7w2CVL5y,Barbell Bench Press,6,68.03893641534596,fake_id_617
2019-09-16,OK1vGBvCQA,52vo7F7CLd,EqMxX0549u,Close-Grip Bench Press,4,74.84283005688056,fake_id_501
2020-02-13,sBeAxYFhnI,6REm9Tfqpa,NLaC6M4K8T,Dumbbell Row,10,29.483539113316585,fake_id_520
2019-12-24,TaZa9VksUQ,mvkMgAdecH,jjRHr9PthU,Dumbbell Shoulder Press,10,11.339822735890994,fake_id_510
2020-03-06,zhA0tXYHlt,52vo7F7CLd,eknhwDrfs5,Close-Grip Bench Press,4,52.16318458509857,fake_id_513
2020-02-18,oWpsBeMaKq,dXqYJgUYO6,iCH3kPDSgD,Deadlift,6,127.00601464197912,fake_id_516
2019-08-27,dbDZ6EsX6F,mnwUcsbS9T,ZBpMEhz4Mb,Barbell Bench Press,12,72.57486550970236,fake_id_565
2020-06-13,OlepVFRSVa,6REm9Tfqpa,hvOp9YLTOC,Dumbbell Row,10,36.28743275485118,fake_id_517
2020-01-04,f5e8udDGdp,mnwUcsbS9T,Di4h196t96,Barbell Bench Press,12,30.0,fake_id_566
2019-10-17,cTP88TA5am,52vo7F7CLd,2NiM9Aw6zn,Close-Grip Bench Press,10,18.14371637742559,fake_id_578
2019-10-01,KWhojebESj,52vo7F7CLd,ngPVxkLoHI,Close-Grip Bench Press,3,61.235042773811365,fake_id_548
2020-03-24,tjbgJnV3BW,6REm9Tfqpa,0BO097im3i,Dumbbell Row,15,13.607787283069193,fake_id_583
2020-08-05,IrRG9wMaX6,G1mxtZtEs5,TwyrClWVT8,Back Squat,8,83.91468824559335,fake_id_517
2019-09-26,NM2t2rRyQd,mnwUcsbS9T,i9iFdXUGlJ,Barbell Bench Press,3,100.0,fake_id_596
2020-01-24,l0dEO0QkVl,h85ZOw37Wc,2SC6W3KwBj,Dumbbell Bench Press,6,45.35929094356398,fake_id_509
2020-02-02,1VAloQRLo0,mvkMgAdecH,2E8Cx8sylf,Dumbbell Shoulder Press,8,18.14371637742559,fake_id_512
2019-09-25,ChkO8m52mI,h85ZOw37Wc,uQe24AKzQT,Dumbbell Bench Press,10,6.8038936415345965,fake_id_594
2020-03-27,uV4DBoxdxn,mnwUcsbS9T,7WTO0p8Eiv,Barbell Bench Press,5,88.45061733994974,fake_id_502
2019-10-28,vzu552U3Vh,dXqYJgUYO6,WGJPjBQO7P,Deadlift,8,102.05840462301894,fake_id_532
2019-10-23,j6pGUDcql4,h85ZOw37Wc,Q0drZ9QrbY,Dumbbell Bench Press,8,15.87575183024739,fake_id_503
2020-05-30,BjLjbiPy8q,bOhZg3HbGM,IEnBAqLdqL,Dumbbell Bent Over Row,13,13.607787283069193,fake_id_583
2020-06-29,TG4EGcObAg,ZAIuKpHvue,4Beebs39ZY,Dumbbell Lunge,10,9.071858188712795,fake_id_564
2020-01-13,d4uG2y44Xd,52vo7F7CLd,EDtfitnUp9,Close-Grip Bench Press,12,18.14371637742559,fake_id_522
2020-03-27,t1ZFmGUnwe,ZAIuKpHvue,Vp1QANBn2w,Dumbbell Lunge,3,11.339822735890994,fake_id_500
2019-12-04,x1BJyo3TJj,h85ZOw37Wc,MLNAPlRgKG,Dumbbell Bench Press,10,4.535929094356398,fake_id_591
2019-11-26,nR0SqtUGHT,mnwUcsbS9T,fDQ6ACEwue,Barbell Bench Press,8,92.98654643430615,fake_id_536
2019-09-24,UQTW6e5Pjz,h85ZOw37Wc,0Fa1wDfERy,Dumbbell Bench Press,12,22.67964547178199,fake_id_551
2019-12-20,v0T7zoU77a,G1mxtZtEs5,BRBgOpEYrq,Back Squat,3,108.86229826455354,fake_id_516
2020-03-22,GDZ7qbfOx5,mvkMgAdecH,hgQRHw6TEb,Dumbbell Shoulder Press,5,13.607787283069193,fake_id_538
2019-12-27,AoeBHhbAYF,mnwUcsbS9T,GVsOY3EE60,Barbell Bench Press,6,47.62725549074217,fake_id_564
2020-07-11,DKlEpcZTNk,dXqYJgUYO6,lMsMLQ0A4E,Deadlift,10,70.30690096252415,fake_id_560
2020-01-14,ivUytYgDqw,G1mxtZtEs5,tsF0CEaGl7,Back Squat,12,22.67964547178199,fake_id_583
2020-02-07,4ZykdSOpTd,h85ZOw37Wc,ZXyqSwE0h2,Dumbbell Bench Press,6,31.75150366049478,fake_id_600
2019-10-08,3qdoxUsJ0B,mnwUcsbS9T,qJsf5XDHEH,Barbell Bench Press,10,74.84283005688056,fake_id_536
2020-06-02,RgKRnKUgmB,52vo7F7CLd,qkiDJRVYgT,Close-Grip Bench Press,10,47.62725549074217,fake_id_502
2019-11-16,6VNC9CBiaO,6REm9Tfqpa,4IQinVOv8p,Dumbbell Row,6,30.0,fake_id_597
2020-06-11,XxFis28uKt,ZAIuKpHvue,DEIGPXjiBt,Dumbbell Lunge,11,3.628743275485118,fake_id_595
2019-09-05,9wkQqxF0Qy,6REm9Tfqpa,9taUMOog3K,Dumbbell Row,12,22.67964547178199,fake_id_520
2019-10-31,SJrbL0xS3a,mnwUcsbS9T,Q2RpRYzToM,Barbell Bench Press,6,60.0,fake_id_529
2019-09-20,poMsuWJX9a,ZAIuKpHvue,mY2RnGdS7S,Dumbbell Lunge,5,9.071858188712795,fake_id_516
2019-11-07,18cTX9m4bL,h85ZOw37Wc,FhnEyE1IT5,Dumbbell Bench Press,10,24.947610018960187,fake_id_504
2019-11-13,lM5jiJ2Zwi,h85ZOw37Wc,CHuQVeiHbX,Dumbbell Bench Press,15,13.607787283069193,fake_id_587
2019-10-17,EQM88Av1y6,bOhZg3HbGM,A9NQeBbW0h,Dumbbell Bent Over Row,15,3.628743275485118,fake_id_595
2020-05-02,HRvrIvrE7v,bOhZg3HbGM,P4HLcUEiie,Dumbbell Bent Over Row,15,4.535929094356398,fake_id_621
2019-12-10,PbjDGnOuew,ZAIuKpHvue,uUFu5wioTB,Dumbbell Lunge,4,10.205840462301895,fake_id_520
2019-11-12,d9mEfBZGDR,6REm9Tfqpa,tINK7CaNlr,Dumbbell Row,10,20.41168092460379,fake_id_574
2020-06-06,Dzcic44qwv,6REm9Tfqpa,KWdDR3w2KV,Dumbbell Row,5,20.41168092460379,fake_id_588
2019-11-02,7iRTPxbgzO,52vo7F7CLd,usucwR8SAu,Close-Grip Bench Press,10,74.84283005688056,fake_id_512
2019-09-29,l0iOjOYZ8B,mnwUcsbS9T,DNYe0k4iuy,Barbell Bench Press,6,102.05840462301894,fake_id_586
2019-08-19,95IhHsoNFm,mvkMgAdecH,laBh7p4RG6,Dumbbell Shoulder Press,12,11.339822735890994,fake_id_602
2019-09-26,7arDeL6wXg,mvkMgAdecH,QVX39nejZO,Dumbbell Shoulder Press,8,15.87575183024739,fake_id_613
2020-02-27,dR1eyjC1lB,h85ZOw37Wc,1UA5eAIg2g,Dumbbell Bench Press,12,26.0,fake_id_526
2020-01-15,t93Bm512QH,mnwUcsbS9T,ybcJszhcJG,Barbell Bench Press,15,35.0,fake_id_566
2019-09-02,S2KGjkvShZ,52vo7F7CLd,6vbSlChmmj,Close-Grip Bench Press,6,47.62725549074217,fake_id_531
2020-06-13,DvHFh8NZG2,mnwUcsbS9T,UOQ7TtcY4m,Barbell Bench Press,8,100.0,fake_id_596
2020-02-05,7tlFOQ4nLn,mnwUcsbS9T,X6EClxgRnx,Barbell Bench Press,6,49.895220037920375,fake_id_504
2019-10-24,AXtBB8HPMr,h85ZOw37Wc,ZguvWvQ601,Dumbbell Bench Press,15,22.67964547178199,fake_id_587
2019-08-25,iO9o49dlXb,52vo7F7CLd,d3fPTaMzK6,Close-Grip Bench Press,12,58.96707822663317,fake_id_559
